TRADEDATE,BOARDID,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
2016-05-23,TQTF,FXRU ETF,FXRU,27,22900010.0,6800.0,6800.0,6850.0,6830.0,6810.0,6830.0,3361,6810.0,6810.0,6830.0,22900010.0,22900010.0,22900010.0,6804264.55
2016-05-24,TQTF,FXRU ETF,FXRU,28,32620370.0,6830.0,6760.0,6830.0,6770.0,6800.0,6770.0,4797,6800.0,6800.0,6770.0,32620370.0,32620370.0,32620370.0,6804264.55
2016-05-25,TQTF,FXRU ETF,FXRU,68,2666790.0,6750.0,6650.0,6750.0,6670.0,6680.0,6670.0,399,6680.0,6680.0,6670.0,2666790.0,2666790.0,2666790.0,6804264.55
2016-05-26,TQTF,FXRU ETF,FXRU,31,974500.0,6650.0,6600.0,6710.0,6710.0,6630.0,6700.0,147,6630.0,6630.0,6710.0,974500.0,974500.0,974500.0,6804264.55
2016-05-27,TQTF,FXRU ETF,FXRU,17,389290.0,6720.0,6700.0,6740.0,6710.0,6710.0,6710.0,58,,6710.0,6710.0,0.0,503030.0,0.0,6804264.55
2016-05-30,TQTF,FXRU ETF,FXRU,15,806070.0,6700.0,6700.0,6730.0,6720.0,6720.0,6720.0,120,6720.0,6720.0,6720.0,806070.0,806070.0,806070.0,6804264.55
2016-05-31,TQTF,FXRU ETF,FXRU,12,564820.0,6700.0,6700.0,6730.0,6720.0,6720.0,6710.0,84,6720.0,6720.0,6720.0,564820.0,564820.0,564820.0,6804264.55
2016-06-01,TQTF,FXRU ETF,FXRU,34,4688290.0,6790.0,6780.0,6850.0,6850.0,6810.0,6850.0,688,6810.0,6810.0,6850.0,4688290.0,4688290.0,4688290.0,5764981.71
2016-06-02,TQTF,FXRU ETF,FXRU,56,6207220.0,6800.0,6780.0,6930.0,6890.0,6900.0,6890.0,900,6900.0,6900.0,6890.0,6207220.0,6207220.0,6207220.0,5764981.71
2016-06-03,TQTF,FXRU ETF,FXRU,45,4135000.0,6870.0,6780.0,6870.0,6780.0,6820.0,6780.0,606,6820.0,6820.0,6780.0,4135000.0,4135000.0,4135000.0,5764981.71
2016-06-06,TQTF,FXRU ETF,FXRU,40,3428900.0,6780.0,6700.0,6780.0,6700.0,6750.0,6750.0,508,6750.0,6750.0,6700.0,3428900.0,3428900.0,3428900.0,5764981.71
2016-06-07,TQTF,FXRU ETF,FXRU,43,5913000.0,6760.0,6700.0,6760.0,6700.0,6730.0,6700.0,879,6730.0,6730.0,6700.0,5913000.0,5913000.0,5913000.0,5764981.71
2016-06-08,TQTF,FXRU ETF,FXRU,104,5769690.0,6690.0,6590.0,6700.0,6640.0,6640.0,6640.0,869,6640.0,6640.0,6640.0,5769690.0,5769690.0,5769690.0,5764981.71
2016-06-09,TQTF,FXRU ETF,FXRU,35,2661770.0,6590.0,6550.0,6670.0,6630.0,6610.0,6630.0,403,6600.0,6600.0,6630.0,2661770.0,2661770.0,2661770.0,5764981.71
2016-06-10,TQTF,FXRU ETF,FXRU,68,18509470.0,6700.0,6640.0,6710.0,6710.0,6680.0,6680.0,2773,6670.0,6670.0,6710.0,18509470.0,18509470.0,18509470.0,5764981.71
2016-06-14,TQTF,FXRU ETF,FXRU,21,673110.0,6720.0,6720.0,6810.0,6790.0,6800.0,6790.0,99,6800.0,6800.0,6790.0,673110.0,673110.0,673110.0,5764981.71
2016-06-15,TQTF,FXRU ETF,FXRU,20,893870.0,6790.0,6700.0,6790.0,6710.0,6720.0,6710.0,133,6720.0,6720.0,6710.0,893870.0,893870.0,893870.0,5764981.71
2016-06-16,TQTF,FXRU ETF,FXRU,20,432060.0,6750.0,6730.0,6790.0,6740.0,6750.0,6740.0,64,,6750.0,6740.0,0.0,506270.0,0.0,5764981.71
2016-06-17,TQTF,FXRU ETF,FXRU,23,951000.0,6700.0,6670.0,6720.0,6680.0,6700.0,6680.0,142,6700.0,6700.0,6680.0,951000.0,951000.0,951000.0,5764981.71
2016-06-20,TQTF,FXRU ETF,FXRU,42,1652850.0,6650.0,6590.0,6650.0,6600.0,6610.0,6600.0,250,6610.0,6610.0,6600.0,1652850.0,1652850.0,1652850.0,5764981.71
2016-06-21,TQTF,FXRU ETF,FXRU,27,4625320.0,6620.0,6580.0,6650.0,6580.0,6610.0,6580.0,700,6610.0,6610.0,6580.0,4625320.0,4625320.0,4625320.0,5764981.71
2016-06-22,TQTF,FXRU ETF,FXRU,19,1198580.0,6570.0,6560.0,6660.0,6640.0,6620.0,6640.0,181,6620.0,6620.0,6640.0,1198580.0,1198580.0,1198580.0,5764981.71
2016-06-23,TQTF,FXRU ETF,FXRU,21,819300.0,6630.0,6620.0,6700.0,6690.0,6660.0,6690.0,123,6660.0,6660.0,6690.0,819300.0,819300.0,819300.0,5764981.71
2016-06-24,TQTF,FXRU ETF,FXRU,68,8641180.0,6740.0,6650.0,6790.0,6650.0,6690.0,6690.0,1291,6690.0,6690.0,6650.0,8641180.0,8641180.0,8641180.0,5764981.71
2016-06-27,TQTF,FXRU ETF,FXRU,20,867390.0,6690.0,6640.0,6690.0,6670.0,6670.0,6670.0,130,6670.0,6670.0,6670.0,867390.0,867390.0,867390.0,5764981.71
2016-06-28,TQTF,FXRU ETF,FXRU,23,774560.0,6650.0,6600.0,6680.0,6630.0,6620.0,6630.0,117,6620.0,6620.0,6630.0,774560.0,774560.0,774560.0,5764981.71
2016-06-29,TQTF,FXRU ETF,FXRU,30,2353560.0,6600.0,6560.0,6630.0,6580.0,6590.0,6590.0,357,6590.0,6590.0,6580.0,2353560.0,2353560.0,2353560.0,5764981.71
2016-06-30,TQTF,FXRU ETF,FXRU,21,584870.0,6630.0,6600.0,6670.0,6630.0,6650.0,6630.0,88,6650.0,6650.0,6630.0,584870.0,584870.0,584870.0,5764981.71
2016-07-01,TQTF,FXRU ETF,FXRU,30,1155440.0,6630.0,6600.0,6660.0,6650.0,6640.0,6650.0,174,6640.0,6640.0,6650.0,1155440.0,1155440.0,1155440.0,5040277.87
2016-07-04,TQTF,FXRU ETF,FXRU,20,495220.0,6650.0,6580.0,6650.0,6610.0,6600.0,6610.0,75,,6600.0,6610.0,0.0,501870.0,0.0,5040277.87
2016-07-05,TQTF,FXRU ETF,FXRU,29,979000.0,6640.0,6620.0,6700.0,6700.0,6660.0,6700.0,147,6660.0,6660.0,6700.0,979000.0,979000.0,979000.0,5040277.87
2016-07-06,TQTF,FXRU ETF,FXRU,35,8401710.0,6570.0,6560.0,6720.0,6700.0,6700.0,6700.0,1254,6700.0,6700.0,6700.0,8401710.0,8401710.0,8401710.0,5040277.87
2016-07-07,TQTF,FXRU ETF,FXRU,18,2695100.0,6640.0,6620.0,6640.0,6640.0,6620.0,6640.0,407,6620.0,6620.0,6640.0,2695100.0,2695100.0,2695100.0,5040277.87
2016-07-08,TQTF,FXRU ETF,FXRU,16,550170.0,6670.0,6600.0,6670.0,6630.0,6630.0,6630.0,83,6630.0,6630.0,6630.0,550170.0,550170.0,550170.0,5040277.87
2016-07-11,TQTF,FXRU ETF,FXRU,22,10266720.0,6640.0,6610.0,6670.0,6640.0,6660.0,6640.0,1542,6660.0,6660.0,6640.0,10266720.0,10266720.0,10266720.0,5040277.87
2016-07-12,TQTF,FXRU ETF,FXRU,26,1522350.0,6630.0,6580.0,6650.0,6640.0,6620.0,6640.0,230,6620.0,6620.0,6640.0,1522350.0,1522350.0,1522350.0,5040277.87
2016-07-13,TQTF,FXRU ETF,FXRU,24,2013160.0,6610.0,6590.0,6640.0,6640.0,6620.0,6640.0,304,6620.0,6620.0,6640.0,2013160.0,2013160.0,2013160.0,5040277.87
2016-07-14,TQTF,FXRU ETF,FXRU,59,3189160.0,6610.0,6520.0,6610.0,6540.0,6550.0,6540.0,487,6550.0,6550.0,6540.0,3189160.0,3189160.0,3189160.0,5040277.87
2016-07-15,TQTF,FXRU ETF,FXRU,22,16185480.0,6570.0,6530.0,6570.0,6530.0,6560.0,6530.0,2468,6560.0,6560.0,6530.0,16185480.0,16185480.0,16185480.0,5040277.87
2016-07-18,TQTF,FXRU ETF,FXRU,59,5180040.0,6530.0,6490.0,6550.0,6500.0,6520.0,6490.0,794,6520.0,6520.0,6500.0,5180040.0,5180040.0,5180040.0,5040277.87
2016-07-19,TQTF,FXRU ETF,FXRU,24,719470.0,6510.0,6490.0,6560.0,6560.0,6540.0,6560.0,110,6540.0,6540.0,6560.0,719470.0,719470.0,719470.0,5040277.87
2016-07-20,TQTF,FXRU ETF,FXRU,32,1378630.0,6520.0,6520.0,6590.0,6560.0,6570.0,6560.0,210,6560.0,6560.0,6560.0,1378630.0,1378630.0,1378630.0,5040277.87
2016-07-21,TQTF,FXRU ETF,FXRU,27,2663840.0,6580.0,6580.0,6620.0,6620.0,6610.0,6620.0,403,6610.0,6610.0,6620.0,2663840.0,2663840.0,2663840.0,5040277.87
2016-07-22,TQTF,FXRU ETF,FXRU,44,3678890.0,6650.0,6650.0,6700.0,6700.0,6690.0,6700.0,550,6690.0,6690.0,6700.0,3678890.0,3678890.0,3678890.0,5040277.87
2016-07-25,TQTF,FXRU ETF,FXRU,35,1937720.0,6710.0,6690.0,6750.0,6740.0,6710.0,6750.0,289,6700.0,6700.0,6740.0,1937720.0,1937720.0,1937720.0,5040277.87
2016-07-26,TQTF,FXRU ETF,FXRU,71,8346360.0,6780.0,6760.0,6840.0,6830.0,6800.0,6840.0,1227,6800.0,6800.0,6830.0,8346360.0,8346360.0,8346360.0,5040277.87
2016-07-27,TQTF,FXRU ETF,FXRU,37,4366150.0,6820.0,6740.0,6820.0,6790.0,6770.0,6790.0,645,6770.0,6770.0,6790.0,4366150.0,4366150.0,4366150.0,5040277.87
2016-07-28,TQTF,FXRU ETF,FXRU,28,1001530.0,6770.0,6770.0,6830.0,6810.0,6810.0,6810.0,147,6810.0,6810.0,6810.0,1001530.0,1001530.0,1001530.0,5040277.87
2016-07-29,TQTF,FXRU ETF,FXRU,34,1592040.0,6830.0,6760.0,6860.0,6760.0,6830.0,6760.0,233,6830.0,6830.0,6760.0,1592040.0,1592040.0,1592040.0,5040277.87
2016-08-01,TQTF,FXRU ETF,FXRU,32,3968870.0,6650.0,6640.0,6860.0,6810.0,6810.0,6810.0,583,6810.0,6810.0,6810.0,3968870.0,3968870.0,3968870.0,3740320.45
2016-08-02,TQTF,FXRU ETF,FXRU,50,4094760.0,6840.0,6800.0,6890.0,6880.0,6860.0,6890.0,597,6860.0,6860.0,6880.0,4094760.0,4094760.0,4094760.0,3740320.45
2016-08-03,TQTF,FXRU ETF,FXRU,69,10437050.0,6880.0,6850.0,6930.0,6850.0,6890.0,6850.0,1515,6890.0,6890.0,6850.0,10437050.0,10437050.0,10437050.0,3740320.45
2016-08-04,TQTF,FXRU ETF,FXRU,34,2010840.0,6850.0,6820.0,6880.0,6830.0,6840.0,6820.0,294,6840.0,6840.0,6830.0,2010840.0,2010840.0,2010840.0,3740320.45
2016-08-05,TQTF,FXRU ETF,FXRU,48,7139270.0,6800.0,6730.0,6810.0,6790.0,6760.0,6790.0,1056,6760.0,6760.0,6790.0,7139270.0,7139270.0,7139270.0,3740320.45
2016-08-08,TQTF,FXRU ETF,FXRU,34,1855050.0,6750.0,6700.0,6760.0,6720.0,6720.0,6720.0,276,6720.0,6720.0,6720.0,1855050.0,1855050.0,1855050.0,3740320.45
2016-08-09,TQTF,FXRU ETF,FXRU,39,4611290.0,6700.0,6690.0,6740.0,6720.0,6720.0,6720.0,686,6720.0,6720.0,6720.0,4611290.0,4611290.0,4611290.0,3740320.45
2016-08-10,TQTF,FXRU ETF,FXRU,25,3357960.0,6740.0,6700.0,6750.0,6720.0,6720.0,6720.0,500,6720.0,6720.0,6720.0,3357960.0,3357960.0,3357960.0,3740320.45
2016-08-11,TQTF,FXRU ETF,FXRU,40,8747960.0,6740.0,6730.0,6780.0,6740.0,6740.0,6740.0,1298,6740.0,6740.0,6740.0,8747960.0,8747960.0,8747960.0,3740320.45
2016-08-12,TQTF,FXRU ETF,FXRU,55,14541640.0,6680.0,6670.0,6770.0,6720.0,6700.0,6720.0,2170,6700.0,6700.0,6720.0,14541640.0,14541640.0,14541640.0,3740320.45
2016-08-15,TQTF,FXRU ETF,FXRU,27,6735600.0,6660.0,6660.0,6790.0,6700.0,6700.0,6700.0,1005,6700.0,6700.0,6700.0,6735600.0,6735600.0,6735600.0,3740320.45
2016-08-16,TQTF,FXRU ETF,FXRU,26,23215910.0,6690.0,6680.0,6720.0,6680.0,6690.0,6680.0,3470,6690.0,6690.0,6680.0,23215910.0,23215910.0,23215910.0,3740320.45
2016-08-17,TQTF,FXRU ETF,FXRU,24,1921050.0,6680.0,6680.0,6710.0,6710.0,6690.0,6710.0,287,6690.0,6690.0,6710.0,1921050.0,1921050.0,1921050.0,3740320.45
2016-08-18,TQTF,FXRU ETF,FXRU,61,7009990.0,6750.0,6620.0,6750.0,6630.0,6660.0,6620.0,1052,6660.0,6660.0,6630.0,7009990.0,7009990.0,7009990.0,3740320.45
2016-08-19,TQTF,FXRU ETF,FXRU,25,1478900.0,6660.0,6650.0,6710.0,6650.0,6690.0,6650.0,221,6690.0,6690.0,6650.0,1478900.0,1478900.0,1478900.0,3740320.45
2016-08-22,TQTF,FXRU ETF,FXRU,26,1019030.0,6670.0,6670.0,6780.0,6740.0,6750.0,6730.0,151,6750.0,6750.0,6740.0,1019030.0,1019030.0,1019030.0,3740320.45
2016-08-23,TQTF,FXRU ETF,FXRU,34,1371040.0,6770.0,6700.0,6790.0,6740.0,6750.0,6700.0,203,6750.0,6750.0,6740.0,1371040.0,1371040.0,1371040.0,3740320.45
2016-08-24,TQTF,FXRU ETF,FXRU,20,2847040.0,6760.0,6740.0,6780.0,6780.0,6780.0,6780.0,420,6780.0,6780.0,6780.0,2847040.0,2847040.0,2847040.0,3740320.45
2016-08-25,TQTF,FXRU ETF,FXRU,9,621980.0,6790.0,6760.0,6790.0,6760.0,6760.0,6760.0,92,6780.0,6770.0,6760.0,3469020.0,1089800.0,3469020.0,3740320.45
2016-08-26,TQTF,FXRU ETF,FXRU,41,1957820.0,6800.0,6690.0,6890.0,6700.0,6770.0,6700.0,289,6770.0,6770.0,6700.0,1957820.0,1957820.0,1957820.0,3740320.45
2016-08-29,TQTF,FXRU ETF,FXRU,26,1044310.0,6780.0,6740.0,6790.0,6770.0,6780.0,6770.0,154,6780.0,6780.0,6770.0,1044310.0,1044310.0,1044310.0,3740320.45
2016-08-30,TQTF,FXRU ETF,FXRU,16,2054910.0,6780.0,6750.0,6780.0,6770.0,6760.0,6770.0,304,6760.0,6760.0,6770.0,2054910.0,2054910.0,2054910.0,3740320.45
2016-08-31,TQTF,FXRU ETF,FXRU,17,1598280.0,6790.0,6770.0,6790.0,6770.0,6770.0,6770.0,236,6770.0,6770.0,6770.0,1598280.0,1598280.0,1598280.0,3740320.45
2016-09-01,TQTF,FXRU ETF,FXRU,25,717120.0,6770.0,6770.0,6860.0,6850.0,6830.0,6860.0,105,6830.0,6830.0,6850.0,717120.0,717120.0,717120.0,4281685.56
2016-09-02,TQTF,FXRU ETF,FXRU,31,1365050.0,6830.0,6790.0,6870.0,6790.0,6830.0,6790.0,200,6830.0,6830.0,6790.0,1365050.0,1365050.0,1365050.0,4281685.56
2016-09-05,TQTF,FXRU ETF,FXRU,30,2297890.0,6800.0,6730.0,6800.0,6790.0,6760.0,6790.0,340,6760.0,6760.0,6790.0,2297890.0,2297890.0,2297890.0,4281685.56
2016-09-06,TQTF,FXRU ETF,FXRU,20,616820.0,6780.0,6760.0,6790.0,6760.0,6780.0,6760.0,91,6780.0,6780.0,6760.0,616820.0,616820.0,616820.0,4281685.56
2016-09-07,TQTF,FXRU ETF,FXRU,25,821580.0,6760.0,6720.0,6760.0,6730.0,6730.0,6730.0,122,6730.0,6730.0,6730.0,821580.0,821580.0,821580.0,4281685.56
2016-09-08,TQTF,FXRU ETF,FXRU,47,1693010.0,6730.0,6700.0,6750.0,6720.0,6720.0,6720.0,252,6720.0,6720.0,6720.0,1693010.0,1693010.0,1693010.0,4281685.56
2016-09-09,TQTF,FXRU ETF,FXRU,15,1185800.0,6760.0,6730.0,6790.0,6790.0,6780.0,6790.0,175,6780.0,6780.0,6790.0,1185800.0,1185800.0,1185800.0,4281685.56
2016-09-12,TQTF,FXRU ETF,FXRU,37,3802200.0,6750.0,6750.0,6850.0,6790.0,6810.0,6790.0,558,6810.0,6810.0,6790.0,3802200.0,3802200.0,3802200.0,4281685.56
2016-09-13,TQTF,FXRU ETF,FXRU,22,1265580.0,6790.0,6760.0,6830.0,6820.0,6800.0,6820.0,186,6800.0,6800.0,6820.0,1265580.0,1265580.0,1265580.0,4281685.56
2016-09-14,TQTF,FXRU ETF,FXRU,26,3241740.0,6810.0,6780.0,6820.0,6820.0,6810.0,6820.0,476,6810.0,6810.0,6820.0,3241740.0,3241740.0,3241740.0,4281685.56
2016-09-15,TQTF,FXRU ETF,FXRU,17,2186760.0,6840.0,6800.0,6840.0,6800.0,6810.0,6800.0,321,6810.0,6810.0,6800.0,2186760.0,2186760.0,2186760.0,4281685.56
2016-09-16,TQTF,FXRU ETF,FXRU,25,1676630.0,6820.0,6770.0,6830.0,6800.0,6790.0,6800.0,247,6790.0,6790.0,6800.0,1676630.0,1676630.0,1676630.0,4281685.56
2016-09-19,TQTF,FXRU ETF,FXRU,27,1092300.0,6760.0,6720.0,6800.0,6770.0,6740.0,6770.0,162,6740.0,6740.0,6770.0,1092300.0,1092300.0,1092300.0,4281685.56
2016-09-20,TQTF,FXRU ETF,FXRU,21,1141390.0,6800.0,6760.0,6810.0,6790.0,6790.0,6800.0,168,6790.0,6790.0,6790.0,1141390.0,1141390.0,1141390.0,4281685.56
2016-09-21,TQTF,FXRU ETF,FXRU,31,903370.0,6770.0,6710.0,6770.0,6720.0,6740.0,6710.0,134,6740.0,6740.0,6720.0,903370.0,903370.0,903370.0,4281685.56
2016-09-22,TQTF,FXRU ETF,FXRU,49,1732360.0,6710.0,6660.0,6710.0,6690.0,6690.0,6690.0,259,6690.0,6690.0,6690.0,1732360.0,1732360.0,1732360.0,4281685.56
2016-09-23,TQTF,FXRU ETF,FXRU,32,2861120.0,6680.0,6660.0,6720.0,6680.0,6690.0,6720.0,428,6680.0,6680.0,6680.0,2861120.0,2861120.0,2861120.0,4281685.56
2016-09-26,TQTF,FXRU ETF,FXRU,24,1710790.0,6700.0,6650.0,6730.0,6670.0,6710.0,6670.0,255,6710.0,6710.0,6670.0,1710790.0,1710790.0,1710790.0,4281685.56
2016-09-27,TQTF,FXRU ETF,FXRU,21,998430.0,6710.0,6680.0,6720.0,6700.0,6700.0,6700.0,149,6700.0,6700.0,6700.0,998430.0,998430.0,998430.0,4281685.56
2016-09-28,TQTF,FXRU ETF,FXRU,16,1687970.0,6700.0,6670.0,6700.0,6700.0,6700.0,6700.0,252,6700.0,6700.0,6700.0,1687970.0,1687970.0,1687970.0,4281685.56
2016-09-29,TQTF,FXRU ETF,FXRU,73,2319950.0,6650.0,6600.0,6650.0,6600.0,6630.0,6600.0,350,6630.0,6630.0,6600.0,2319950.0,2319950.0,2319950.0,4281685.56
2016-09-30,TQTF,FXRU ETF,FXRU,96,28179030.0,6680.0,6550.0,6680.0,6550.0,6590.0,6550.0,4279,6590.0,6590.0,6550.0,28179030.0,28179030.0,28179030.0,4281685.56
2016-10-03,TQTF,FXRU ETF,FXRU,100,35953140.0,6300.0,6300.0,6570.0,6520.0,6510.0,6520.0,5527,6510.0,6510.0,6520.0,35953140.0,35953140.0,35953140.0,3870539.7
2016-10-04,TQTF,FXRU ETF,FXRU,32,1816230.0,6520.0,6510.0,6570.0,6550.0,6530.0,6550.0,278,6530.0,6530.0,6550.0,1816230.0,1816230.0,1816230.0,3870539.7
2016-10-05,TQTF,FXRU ETF,FXRU,59,59814470.0,6570.0,6520.0,6590.0,6530.0,6530.0,6520.0,9166,6530.0,6530.0,6530.0,59814470.0,59814470.0,59814470.0,3870539.7
2016-10-06,TQTF,FXRU ETF,FXRU,37,5061840.0,6560.0,6480.0,6560.0,6530.0,6500.0,6530.0,779,6500.0,6500.0,6530.0,5061840.0,5061840.0,5061840.0,3870539.7
2016-10-07,TQTF,FXRU ETF,FXRU,44,2166830.0,6510.0,6470.0,6550.0,6510.0,6510.0,6470.0,333,6510.0,6510.0,6510.0,2166830.0,2166830.0,2166830.0,3870539.7
2016-10-10,TQTF,FXRU ETF,FXRU,41,5186120.0,6540.0,6460.0,6560.0,6470.0,6490.0,6460.0,799,6490.0,6490.0,6470.0,5186120.0,5186120.0,5186120.0,3870539.7
2016-10-11,TQTF,FXRU ETF,FXRU,50,5566500.0,6510.0,6470.0,6560.0,6550.0,6530.0,6540.0,853,6530.0,6530.0,6550.0,5566500.0,5566500.0,5566500.0,3870539.7
2016-10-12,TQTF,FXRU ETF,FXRU,15,360790.0,6510.0,6510.0,6600.0,6590.0,6560.0,6600.0,55,,6550.0,6590.0,0.0,556440.0,0.0,3870539.7
2016-10-13,TQTF,FXRU ETF,FXRU,29,2235150.0,6600.0,6540.0,6620.0,6550.0,6570.0,6540.0,340,6570.0,6570.0,6550.0,2235150.0,2235150.0,2235150.0,3870539.7
2016-10-14,TQTF,FXRU ETF,FXRU,14,235750.0,6550.0,6530.0,6570.0,6530.0,6550.0,6530.0,36,,6550.0,6530.0,0.0,523920.0,0.0,3870539.7
2016-10-17,TQTF,FXRU ETF,FXRU,26,1133570.0,6590.0,6500.0,6590.0,6510.0,6550.0,6520.0,173,6550.0,6550.0,6510.0,1133570.0,1133570.0,1133570.0,3870539.7
2016-10-18,TQTF,FXRU ETF,FXRU,24,447870.0,6530.0,6460.0,6530.0,6490.0,6490.0,6490.0,69,,6490.0,6490.0,0.0,558490.0,0.0,3870539.7
2016-10-19,TQTF,FXRU ETF,FXRU,45,12243300.0,6490.0,6440.0,6490.0,6460.0,6450.0,6460.0,1897,6450.0,6450.0,6460.0,12243300.0,12243300.0,12243300.0,3870539.7
2016-10-20,TQTF,FXRU ETF,FXRU,6,376830.0,6490.0,6470.0,6500.0,6470.0,6500.0,6470.0,58,6460.0,6490.0,6470.0,12620130.0,2200090.0,12620130.0,3870539.7
2016-10-21,TQTF,FXRU ETF,FXRU,12,258950.0,6460.0,6450.0,6500.0,6500.0,6470.0,6500.0,40,,6490.0,6500.0,0.0,622800.0,0.0,3870539.7
2016-10-24,TQTF,FXRU ETF,FXRU,28,1030730.0,6460.0,6410.0,6490.0,6480.0,6440.0,6480.0,160,6440.0,6440.0,6480.0,1030730.0,1030730.0,1030730.0,3870539.7
2016-10-25,TQTF,FXRU ETF,FXRU,19,675790.0,6460.0,6410.0,6460.0,6450.0,6440.0,6450.0,105,6440.0,6440.0,6450.0,675790.0,675790.0,675790.0,3870539.7
2016-10-26,TQTF,FXRU ETF,FXRU,37,1081770.0,6470.0,6440.0,6540.0,6530.0,6480.0,6530.0,167,6480.0,6480.0,6530.0,1081770.0,1081770.0,1081770.0,3870539.7
2016-10-27,TQTF,FXRU ETF,FXRU,17,559910.0,6540.0,6500.0,6550.0,6510.0,6510.0,6510.0,86,6510.0,6510.0,6510.0,559910.0,559910.0,559910.0,3870539.7
2016-10-28,TQTF,FXRU ETF,FXRU,12,209440.0,6540.0,6500.0,6560.0,6560.0,6550.0,6560.0,32,,6520.0,6560.0,0.0,554470.0,0.0,3870539.7
2016-10-31,TQTF,FXRU ETF,FXRU,19,863340.0,6550.0,6550.0,6610.0,6610.0,6590.0,6610.0,131,6590.0,6590.0,6610.0,863340.0,863340.0,863340.0,3870539.7
2016-11-01,TQTF,FXRU ETF,FXRU,21,605840.0,6570.0,6550.0,6590.0,6590.0,6590.0,6590.0,92,6590.0,6590.0,6590.0,605840.0,605840.0,605840.0,6267461.82
2016-11-02,TQTF,FXRU ETF,FXRU,17,1524740.0,6620.0,6620.0,6650.0,6640.0,6630.0,6630.0,230,6630.0,6630.0,6640.0,1524740.0,1524740.0,1524740.0,6267461.82
2016-11-03,TQTF,FXRU ETF,FXRU,32,3949290.0,6630.0,6610.0,6670.0,6610.0,6650.0,6610.0,594,6650.0,6650.0,6610.0,3949290.0,3949290.0,3949290.0,6267461.82
2016-11-07,TQTF,FXRU ETF,FXRU,49,3400070.0,6600.0,6460.0,6670.0,6640.0,6630.0,6640.0,513,6630.0,6630.0,6640.0,3400070.0,3400070.0,3400070.0,6267461.82
2016-11-08,TQTF,FXRU ETF,FXRU,51,4033900.0,6620.0,6460.0,6670.0,6630.0,6610.0,6630.0,610,6610.0,6610.0,6630.0,4033900.0,4033900.0,4033900.0,6267461.82
2016-11-09,TQTF,FXRU ETF,FXRU,51,2412500.0,6600.0,6470.0,6710.0,6630.0,6610.0,6650.0,365,6610.0,6610.0,6630.0,2412500.0,2412500.0,2412500.0,6267461.82
2016-11-10,TQTF,FXRU ETF,FXRU,104,5780830.0,6540.0,6540.0,6720.0,6700.0,6630.0,6700.0,872,6630.0,6630.0,6700.0,5780830.0,5780830.0,5780830.0,6267461.82
2016-11-11,TQTF,FXRU ETF,FXRU,89,3903560.0,6720.0,6720.0,6820.0,6800.0,6780.0,6800.0,576,6780.0,6780.0,6800.0,3903560.0,3903560.0,3903560.0,6267461.82
2016-11-14,TQTF,FXRU ETF,FXRU,35,1173160.0,6780.0,6750.0,6810.0,6760.0,6780.0,6760.0,173,6780.0,6780.0,6760.0,1173160.0,1173160.0,1173160.0,6267461.82
2016-11-15,TQTF,FXRU ETF,FXRU,30,1839240.0,6740.0,6620.0,6740.0,6650.0,6690.0,6650.0,275,6690.0,6690.0,6650.0,1839240.0,1839240.0,1839240.0,6267461.82
2016-11-16,TQTF,FXRU ETF,FXRU,35,20665920.0,6590.0,6580.0,6710.0,6600.0,6600.0,6600.0,3131,6600.0,6600.0,6600.0,20665920.0,20665920.0,20665920.0,6267461.82
2016-11-17,TQTF,FXRU ETF,FXRU,18,1508010.0,6670.0,6590.0,6670.0,6590.0,6640.0,6590.0,227,6640.0,6640.0,6590.0,1508010.0,1508010.0,1508010.0,6267461.82
2016-11-18,TQTF,FXRU ETF,FXRU,25,1049970.0,6650.0,6590.0,6680.0,6590.0,6600.0,6590.0,159,6600.0,6600.0,6590.0,1049970.0,1049970.0,1049970.0,6267461.82
2016-11-21,TQTF,FXRU ETF,FXRU,30,4847060.0,6570.0,6530.0,6590.0,6540.0,6560.0,6540.0,739,6560.0,6560.0,6540.0,4847060.0,4847060.0,4847060.0,6267461.82
2016-11-22,TQTF,FXRU ETF,FXRU,37,5562910.0,6500.0,6480.0,6550.0,6550.0,6540.0,6550.0,851,6540.0,6540.0,6550.0,5562910.0,5562910.0,5562910.0,6267461.82
2016-11-23,TQTF,FXRU ETF,FXRU,14,1845270.0,6590.0,6570.0,6610.0,6590.0,6590.0,6590.0,280,6590.0,6590.0,6590.0,1845270.0,1845270.0,1845270.0,6267461.82
2016-11-24,TQTF,FXRU ETF,FXRU,11,111510.0,6560.0,6550.0,6590.0,6580.0,6560.0,6580.0,17,,6590.0,6580.0,0.0,1890940.0,0.0,6267461.82
2016-11-25,TQTF,FXRU ETF,FXRU,20,700120.0,6620.0,6570.0,6620.0,6610.0,6610.0,6620.0,106,6600.0,6600.0,6610.0,700120.0,700120.0,700120.0,6267461.82
2016-11-28,TQTF,FXRU ETF,FXRU,16,1129240.0,6620.0,6610.0,6680.0,6610.0,6640.0,6610.0,170,6640.0,6640.0,6610.0,1129240.0,1129240.0,1129240.0,6267461.82
